smiles,id
CCCCCCCCC=CCCCCCCCCOC(=O)C(CCCNC(N)=[NH2+])NC(=O)CCCCCCCCCCCCCCC,id3760
COc1ccc(C(=O)C=Cc2ccc(O)cc2)cc1OCC=C(C)C,id3761
COc1ccc(C(=O)Nn2c(CCN3C(=O)C4CC=CCC4C3=O)nc3ccccc3c2=O)cc1OC,id3762
O=C1CCC2(CN1)C[NH+](Cc1ccc(-c3ncnc4[nH]ccc34)cn1)C2,id3763
Cc1nc(SC(C)C(=O)[O-])n[nH]1,id3764
CCC1CCCC[NH+]1CCCNc1ccc(C(=O)Nc2ccc3nnsc3c2)cc1[N+](=O)[O-],id3765
CC[NH+](CC)CCCNc1oc(-c2ccccc2)nc1-c1ccccc1,id3766
CCOC(=O)N1CCN(C(=O)c2coc(-c3n[nH]c4ccc(-c5ccccc5OC)cc34)n2)CC1,id3767
O=C([O-])CN1CCCCC2N=C(c3ccccc3)c3ccccc3N2C(=O)C(CCCOC2CCCCC2)NC1=O,id3768
OC1CC2CN3C(=Cc4ccc(Cl)s4)CN1CC3=[NH+]2,id3769
O=C(NCN1CCC[NH+](CC2Cc3c[nH]c4cccc(c34)C2=O)CC1)c1ccccc1Br,id3770
CCC(C)C(NC(=O)Cn1nc(C)c2sc(N(CC)CC)c(C)c2c1=O)C(=O)N1CCCCC1,id3771
O=C1C2c3ccccc3CCc3cccc4c3C4C2C(=O)N1c1ccccn1,id3772
COc1c(O)c(OC)c2oc(-c3ccc(O)c(CC=C(C)C)c3O)cc(=O)c2c1O,id3773
CCc1cc(COc2ccc(C(=O)NCC(NS(=O)(=O)c3c(C)cc(C)cc3C)C(=O)[O-])cc2)c2ccccc2n1,id3774
CC[NH+](CC)Cc1cccc(C2(CNC(=O)c3cc(Cl)ccc3C)CCCCC2)c1,id3775
Cc1cc(Cl)nc(C)c1C(=O)NCCC(C)[NH+]1CCC(N(c2ccccc2)C2(O)CC2)CC1,id3776
CCC[NH+]1CCC(C(=O)NC(C)c2nnc3ccc(C)cn23)CC1,id3777
CCN(Cc1ccncc1)C(=O)c1ccc2c(C[NH2+]CCc3ccccc3)c(C)n(C)c2c1,id3778
Cc1cc(F)ccc1Cn1c2cc(O)ccc2c2c(C(=O)[O-])c(F)ccc21,id3779
CN(CC(Oc1ccccc1C(=O)NC(C)(C)C)C(CC1CCCC1)NC(=O)c1cccc(C(=O)N2CCCC2)c1)C(=O)NC1CCCCC1,id3780
O=C1CCC(=O)N1CCOc1ccc(C([NH2+]CCC2=CCCCC2)c2ccccc2)cc1Cl,id3781
[NH3+]Cc1cccc(CNC(=O)C2CSCN2C(=O)C(CC(=O)NO)CC2CCCC2)c1,id3782
CCC(C#N)NC(=O)C1(C)CC(NC(=O)c2ccccc2)Cc2ccc(O)c(c2)CCCNC(=O)C(C(C)C)NC1=O,id3783
CC(=O)Nc1nc2ccc(C(=O)NCc3c(C)noc3C)cc2s1,id3784
Nc1ccc2c(c1)C(=O)c1ccccc1C2=O,id3785
COc1ccc(-c2cc(-c3ccc(O)cc3)oc2C=C[N+](=O)[O-])cc1,id3786
Nc1n(CC(O)c2ccc(Cl)cc2)c2ccccc2[n+]1CC(=O)c1ccco1,id3787
Cc1nc(C)c(C(=O)Nc2cnn(CC(=O)N(C)C3CCCCC3)c2)s1,id3788
Clc1ccc(Cl)c(-c2nncn2CCN2CC[NH+](Cc3ccccc3)CC2)c1,id3789
[NH3+]CCCC1N=C(c2ccccc2Cl)c2ccccc2-n2c(CNCc3ccccc3)nnc21,id3790
COc1ccc(S(=O)(=O)N(CCC(C)C)Cc2nc3ccccc3[nH]2)cc1,id3791
Cc1oc(CC(=O)Nc2[nH]c3ccccc3[nH+]2)c2c1C(=O)c1ccccc1-2,id3792
COc1c(N2CC[NH+](C)CC2)cc(O)c2c(=O)c(C(C)=O)c(C(C)(C)C)oc12,id3793
CC(=O)c1ccc(N2C(=O)[N-]C(=O)C(=Cc3sccc3C)C2=O)c(C)c1,id3794
O=C(NN=C1SCC(=O)N1c1ccccc1)c1ccc([N+](=O)[O-])cc1,id3795
CCc1ccc(CC(=O)N2CCC2(C)C(=O)NCc2ccc(F)cc2)cc1,id3796
O=C(CN1CCC([NH+]2CCCC2)CC1)Nc1ccc2c(c1)-c1n[nH]c(-c3cccnc3)c1C2=O,id3797
COc1ccc(C(=O)c2cc(N3CCN(CCC4(OC)CC(C(C)(C)[N+](=O)[O-])OO4)CC3)nc3cc(OC)cc(OC)c23)c(OC)c1,id3798
CNC(=O)C(Cc1ccccc1)NC(=O)CNC(=O)c1ccccc1Sc1ccccc1,id3799
Nc1nc(C#Cc2cc(Cl)cc(Cl)c2)cs1,id3800
CS(=O)(=O)CCNS(C)(=O)=O,id3801
CC(=O)Oc1cccc(OCCCC[NH+]2CCCC2)c1,id3802
C=CC(=O)NCCCCC(NC(=O)c1ccccc1)C(=O)N1CCN(C(=O)c2ccccc2)CC1,id3803
COc1cc(C(C)C(=O)c2ccc3c(c2)OCO3)cc(OC)c1OC,id3804
CC(C)c1nc2cc(NC(=O)CC(C)(C)C)ccc2n1Cc1ccc(-c2ccccc2-c2nnn[n-]2)cc1,id3805
Fc1ccc(C(OC2CC3CCC(C2)[NH2+]3)c2ccc(Cl)cc2)cc1,id3806
C[NH+](C)CCCNC(=O)c1ccc2c(c1)-c1ccccc1C2=O,id3807
CCC1(CC(C)C)CN(C(=O)C2CC[NH+](CCc3ccccc3)CC2)C1C(=O)Nc1ccc2cnccc2c1,id3808
COc1ccc(CC[NH+]2CC(C)OC(c3cccc(OC)c3)C2)cc1,id3809
CC(C)C[NH+]1CCCC(c2nc(-c3cnn(C)c3)n(C)n2)C1,id3810
CC1(C)Oc2c(I)cccc2C(c2ccc(OCC[NH+]3CCCC3)cc2)=C1C(O)c1ccc(O)cc1,id3811
CC[NH+]1CCN(c2ncnc(C)c2C#Cc2cnc(C)c(NS(=O)(=O)c3cccc(F)c3)c2)CC1,id3812
Cc1ccc(S(=O)(=O)Nc2ccc(C(=O)N3Cc4ccccc4CC3C(=O)Nc3ccccc3)cc2)cc1,id3813
Cn1cc[n+](Cc2cccc(COc3cc(C(O)CSc4ccccc4)c4c(c3Cl)OCC4)c2)c1,id3814
Cc1ccc(NC(=O)C(F)(F)F)cc1C(=O)NCCc1ccc(Cl)cc1,id3815
CCN(c1nc(C)cc(C)n1)c1c(Cl)ccc(Cl)c1Br,id3816
Cc1ccc(C(=O)NC2C[NH2+]Cc3cc(C(=O)NCCC(=O)[O-])ccc32)cc1,id3817
CCCCCS(=O)(=O)CC1OC(OC2OC(C)(CCCC(C(C)C)C(C)C)OC(COS(=O)(=O)[O-])C2OC(C)=O)C(C(=O)OC)OC1c1ccoc1,id3818
O=C1C(=Cc2ccc(Cl)cc2)CCc2ccccc21,id3819
Cc1nnc(SCC(=O)N2CCCC2)s1,id3820
O=C(CSc1ccc(-c2ccccc2)nn1)c1cccc([N+](=O)[O-])c1,id3821
CC(C)C(=O)c1cc2cc(Cl)c(Cl)cc2[nH]1,id3822
CC(Oc1cc(F)c(Cl)cc1F)C(=O)NC(CC(=O)[O-])c1ccc(Cl)cc1Cl,id3823
Cc1noc(N=S(=O)([O-])c2cccc(C(=O)NC3CCCC3)c2)c1C,id3824
Cc1c(C(=O)COc2ccccc2Cl)cnn1-c1ccccc1,id3825
CCOc1ccc(CNS(=O)(=O)c2cccc3nsnc23)cc1,id3826
COC(=O)c1cccc2c1C1CC(CC2=O)N1C(=O)c1cccc(OC)c1OC,id3827
CN=S(C)(=O)c1cnccc1CNC(=O)c1cc(NC(=O)c2cc(-c3ccc(Cl)cc3Cl)n[nH]2)c(OC)cn1,id3828
Cc1cnccc1C[NH+](C)C(C)c1nnc(Cc2ccccc2)o1,id3829
O=C(C1CCC(=O)N1Cc1ccccc1)N1CCCC(Nc2cc(N3CCCC3)cc[nH+]2)C1,id3830
NC(=S)NN=Cc1cc(Cl)ccc1O,id3831
CCOc1ccc(OCCC(=O)N2CCC(C(N)=O)CC2)cc1,id3832
Cc1ccc(S(=O)(=O)N(CCc2ccccc2)C2CC[NH+](CC(O)COc3ccc4c(c3)CCC(=O)N4)CC2)cc1,id3833
CC1CCC(N2CC(=O)N(C3CC3)C(c3ccccc3)C2=O)CC1,id3834
[NH3+]CCc1cc(F)ccc1F,id3835
O=C(c1ccccc1O)N1CCN(c2ccc(Cl)c(Cl)c2)C1c1ccc(Br)cc1,id3836
CNC(=O)C=C1C(=O)Nc2ccc(OC)cc21,id3837
CC[NH+](CC)CCNC1=NC(C)(C)Cc2c1sc1c2CCC(NC(C)=O)C1,id3838
O=C([O-])c1cccc(CC(NS(=O)(=O)Cc2ccccc2)c2ccccc2)c1,id3839
NS(=O)(=O)OCC1OC(n2cnc3c(NCc4cccc5ccccc45)ncnc32)C(O)C1O,id3840
Cc1ccc(C(C)C)cc1NC(=O)N(C)CC(CN(CCO)S(=O)(=O)c1cn(C)cn1)Oc1cccc2cccnc12,id3841
Cn1ccc(C(=O)N2CCCN(C(=O)c3cccc(Cc4n[nH]c(=O)c5ccccc45)c3)CC2)n1,id3842
N#Cc1ccc(CSc2nnc(-c3cccs3)n2Cc2ccco2)cc1,id3843
O=C(Nc1cccc(-c2ccccc2)c1)c1ccc2cc(F)ccc2c1,id3844
Nc1nc(-c2c[nH]c3ccc(Br)cc23)cs1,id3845
CC(=O)NC(CC(=O)[O-])C(=O)NC1CC(n2ccc(C=O)n2)NC(=O)C1Cc1c[nH]c[nH+]1,id3846
Cc1occc1C(=O)NCCNC(=O)Cn1ncc2ccccc2c1=O,id3847
COc1ccc(-c2cc3c(cn2)C(=O)C(=CC(=O)c2ccc(F)cc2)S3)cc1,id3848
O=C(Nc1ccc(S(=O)(=O)[O-])c2ccccc12)c1ccccc1,id3849
CCCCCC(=O)C1Oc2c(CC=C(C)C)c(CC=C(C)C)cc(O)c2C(=O)C(O)C1O,id3850
C[NH+](C)CCNC(=O)c1c[nH+]c2c(Nc3ccc(F)cc3F)c1C=Cc1cccnc1-2,id3851
CCCCCCNS(=O)(=O)NC(CCCNC(N)=[NH2+])C(=O)OCCCCCC,id3852
CCOc1ccc(CCNC(=O)c2ccccc2N2CC[NH+](CC)CC2)cc1OCC,id3853
CC1=CC2C3OC(c4ccc(Cl)cc4)C=C(C)C3CCC2(C)C1=O,id3854
Cc1c(CO)oc2ccc3c(c12)CC[NH+](C)CC3,id3855
CCC[NH+](CCC)CCNC(=O)c1ccc(Cn2c(SCc3cccc(C(=O)NCC(C)C)c3)nc3cccnc32)cc1,id3856
COc1ccc(Nc2nnc(COc3ccccc3)o2)cc1,id3857
CN(C)c1ccc(C2CNC(C)(C)C2C(=O)NCCC[NH2+]Cc2ccsc2)cc1,id3858
CC(CN1CC[NH+](Cc2ccccc2)CC1)NC(=O)c1[nH]ncc1Cl,id3859
COc1ccc(C=CC(=O)c2c(OC)c(OC)cc3c2C(=O)OCO3)c(OC)c1,id3860
CCCCn1nnnc1CN(CCC1CCCO1)C(=O)c1ccc(C(F)(F)F)c([N+](=O)[O-])c1,id3861
c1ccc(CC2CCC[NH+](Cc3c[nH]nc3C3CCOCC3)C2)cc1,id3862
O=C(CNS(=O)(=O)c1ccccc1)N1CCCCC1,id3863
O=c1cc(Nc2cc(F)cc(F)c2)[nH]c2nc3ccccc3cc12,id3864
Cc1cc(C)c(S(=O)(=O)Cc2ccc(Cl)cc2)c(C)n1,id3865
COc1ccc(NC(=S)NC23CC4CC(CC(C4)C2)C3)cc1,id3866
Cn1cc(-c2cnc3[nH]c(C4CC[NH2+]CC4)cc3c2)cn1,id3867
COc1ccc(C[NH+]2CCN(C(=O)c3ccoc3)CC2)cc1-c1ccccc1,id3868
CN(C(=O)c1ccccc1)C(CC(=O)[O-])C(=O)NCCc1c[nH]c2ccccc12,id3869
CC1OC(OC2OC(CO)C(O)C(O)C2O)C2(Cl)C(C)CCC12O,id3870
CCCCCCC(C(=O)N1CCN(C(=S)Nc2cccc(OC)c2)CC1)n1cc(CC[NH3+])nn1,id3871
CCCCCCCCCCCCCCNC(=S)Nc1ccc(C(=O)OCC)cc1,id3872
Cc1[nH]c2ccccc2c1CCNC(=O)C(F)(F)F,id3873
O=C1Nc2cc([O-])ccc2N=C(c2ccccc2)C1=C1CC(c2ccccc2)S1,id3874
COc1cccc(Cc2nc(C(=O)N3CCOCC3)cc3cc(OC)c(OC)cc23)c1,id3875
CN(Cc1ccccc1Cl)c1nc2c(N)ncnc2n1C1OC(CO)C(O)C1O,id3876
COc1ccc(C2=C(CC[NH+](C)CCn3cccn3)c3ccccc3CC2)cc1OC,id3877
O=S(=O)(c1ccc(Cl)cc1)n1c(NC2CC2)nc2ncccc21,id3878
CC1(C)C2CCC(OCC(NC(=O)CCC(=O)[O-])C(=O)Nc3ccc(C#N)cc3)C1C2,id3879
c1ccc(NC2=[NH+]CC3(CCOCC3)C2)nc1,id3880
CC([NH2+]C1CCN(C(=O)c2ccco2)CC1)c1ccc2nccn2c1,id3881
COc1ccc2c(c1)CCc1cc(OC)ccc1C2=C1CCN(C(=O)c2ccc3cc[nH]c3c2)CC1,id3882
CN1C(=O)c2cc(OCCOCCOCC[NH+]3CCN(c4ccccc4S(C)(=O)=O)CC3)ccc2C(=O)Nc2ccc(C(F)(F)F)c(Cl)c21,id3883
CC(C(=O)c1ccc(O)cc1)c1ccc(O)cc1,id3884
Cc1cc(OCC[NH+]2CCCC2)c2cc(-c3c(C)noc3C)ccc2[nH+]1,id3885
CCOC(=O)CSc1nc(N)c(C(=O)OC(C)C)cc1C#N,id3886
CCCOc1ccc(C2Oc3c(O)cccc3C=C2C(=O)[O-])cc1O,id3887
CCCN(CCOC)Cc1c2c(nn1C)CCc1cnc(-c3c(C)cnn3C)nc1-2,id3888
O=C(CC1(CS(=O)(=O)N2CCC3(CSc4ccccc43)C2)CCCC1)NO,id3889
CN1N=C(c2cn(C)c3ccccc23)CCC1=O,id3890
Cc1cc(-c2nc(-c3ccccc3)no2)cs1,id3891
O=C(C=Cc1ccc([N+](=O)[O-])cc1)NCCC(O)c1ccccc1,id3892
O=C(NCc1ccccc1)c1ccc(NC(=O)C2CC=CCC2C(=O)[O-])cc1,id3893
Cc1cccc(Cn2c(CC(C)CC(=O)[O-])nc3ccccc32)c1,id3894
O=C1NC2(CCc3ccccc31)CC[NH+](Cc1cccc(C(F)(F)F)c1)CC2,id3895
CS(=O)(=O)N1CCC2(C[NH+](C3CCOCC3)CC2c2ccc(F)cc2)C1CO,id3896
Cc1cc(C(=O)Nc2ccccc2C)c2ccccc2n1,id3897
[NH3+]C1CC(S(=O)(=O)c2cccc(C(F)(F)F)c2)CCC1CS(=O)(=O)CCCc1ccccc1,id3898
COC(=O)C1CCN(C(=O)C(F)(C(=O)[O-])C(F)(F)c2cn(C)c3c(OC)c(-c4cccc(F)c4)c(C)nc23)CC1,id3899
CC1=C(N)C(=O)CC2(C)CCCC3(C)CCC(=O)C=C3C12,id3900
CCOC(=O)c1ccccc1OCC(=O)N1CCC(C(N)=O)C1,id3901
CCCCC(C)P(=O)([O-])C(Cc1ccccc1)NC(=O)OCc1ccccc1,id3902
C=C(c1ccccc1[N+](=O)[O-])n1ccnc1,id3903
O=C(Cc1cc(C2CCCCC2)n[nH]1)NCC(O)(Cn1cncn1)c1ccc(F)cc1F,id3904
Cc1nc2c(C(=O)NCc3ccccc3)cc(C)n2c([O-])c1Cc1ccccc1,id3905
Cn1c(-c2cccc(C(=O)[O-])c2)nc2ccccc21,id3906
CC(C)(C)NC(=O)C1CCc2ccc(C#N)cc2C[NH2+]1,id3907
CCOC(=O)COC(=O)C(NC(=O)c1ccccc1OC)C(C)C,id3908
CC(=O)NC1CC2C(=C(C)C(Br)C1=O)C=CC1C2(C)CCC2C(C)C(O)CCC21C,id3909
CC12CC1n1nc3cccnc3c1N2,id3910
CC(C)(C)C#CC1(CCSC(N)=[NH2+])CC2CC1C(C)(C)C2,id3911
c1ccc2[nH+]c(N3CCN(c4cc[nH+]cc4)CC3)cnc2c1,id3912
CN1CCN(C(=O)C(F)=C2C=CC(=C(c3ccc(OCC(N)=O)cc3)c3ccc(N4CC[NH+](C)CC4)cc3)CC2)CC1,id3913
NC(=O)c1cc[n+](CCCC[n+]2ccccc2)cc1,id3914
COc1ccccc1N1CCN(C(c2ccc(F)cc2)c2nnnn2C(C)(C)C)CC1,id3915
Cc1ccc(-n2c(N(C)C)nc3ccccc3c2=O)cc1,id3916
[NH3+]C(COc1cc(Cl)c2ccc(C(=O)[O-])nc2c1)Cc1c[nH]c2ccccc12,id3917
CC(=O)N(Cc1ccccc1-c1ccccc1)c1cccc(C#N)c1,id3918
Cc1ccc(Nc2ccnc(Nc3ccc(C(C)(C)C)cc3)c2)cc1,id3919
COc1cc2ncnc(Nc3ccc(N=Nc4ccc(N(C)C)cc4)c(Cl)c3)c2cc1OC,id3920
COc1ccccc1Nc1nc(Nc2ccccc2)nc(-n2nnc3ccccc32)n1,id3921
C[NH+]1CCN(c2cccc3cc(CC(=O)[O-])ccc23)C2CCC(CN(S(=O)(=O)c3ccccc3)C2)C1,id3922
CCC(Sc1ccccc1)C(=O)NC(N)=O,id3923
O=C(NCc1ccc(Cl)cc1Cl)NC(=O)c1ccc2ccccc2c1,id3924
C=CCOc1ccc(CC(CC(=O)C2CC(C)(C(=O)NC)N2CC(=O)NC2CC2)C(=O)NC2c3ccccc3CC2O)cc1,id3925
CN(C)c1cc(-c2ccccc2)n(-c2nc3ccc(F)cc3s2)c(=O)c1C#N,id3926
Cc1ccc(N2CNC(=S)N(c3ccccc3)C2)cc1,id3927
COc1nn(Cc2ccc(-c3ccc(-c4nnn[n-]4)cc3F)cc2)c(=O)o1,id3928
COc1ccc(CCNc2ncnc3c2ncn3C2OC(CO)C(O)C2O)cc1,id3929
NC(=O)c1ccc2c(c1)cc(-c1ccoc1)n2CC(=O)NCc1[nH]cc[nH+]1,id3930
Cc1cc(C)c(C=C2NC(=O)NC2=O)[nH]1,id3931
COc1ccc(F)cc1S(=O)(=O)CC(=O)Nc1cc(C)on1,id3932
C[NH+]1CCC2CN(C(=O)Cc3csc(-c4cccnc4)n3)CC2C1,id3933
CCSC(=O)CN(Cc1ccccc1Cl)C1CCS(=O)(=O)C1,id3934
Cc1ccc(C[NH+]2CCC3(CC2)CN(CC2CCC2)C(=O)CO3)o1,id3935
Cc1cc(C)c2c(CC(=O)Nc3ccc(S(=O)(=O)N4CCCCC4)cc3)coc2c1,id3936
C=CCON=C(CCCC)C1=C(O)CC(C)(C)CC1c1ccccc1-c1ccccc1,id3937
Cc1cnc([N+](=O)[O-])n1CCCC(=O)Nc1ccc(F)cc1,id3938
COc1cc2c(cc1OC)CC(C(=O)OCC1CCN(C(=O)C=Cc3ccc(C)nc3)CC1)C2,id3939
O=C(c1cc2ccccc2[nH]1)N1CCC[NH+](Cc2ccccc2OC(F)(F)F)CCC1,id3940
CCOC(=O)c1cnc2nc(C)oc2c1NCCCCCCC(=O)NO,id3941
CC(=O)NCC(=O)N1CC(c2nccnc2N2CCOCC2)C1,id3942
C[NH+]=C(Nc1cc(Cl)ccc1OC)SC,id3943
CCCn1c(=NC(=O)c2cc3sc(C)c(C[NH+]4CCC(O)CC4)c3o2)[nH]c2c(N(C)C)cccc21,id3944
Cc1ccccc1NC(=O)c1ccc(NS(=O)(=O)c2ccc(N)cc2)cc1,id3945
O=c1[nH]cnc2c1sc1ccccc12,id3946
CN(C)C=[NH+]C(=S)NC(=O)c1ccc(Cl)cc1Cl,id3947
Cc1nnc(SCCSc2nnc(-c3ccc4c(c3)OCCO4)n2N)n1-c1ccccc1,id3948
COc1cccc(-c2nnc(CSCC(=O)NCc3ccccc3)o2)c1OC,id3949
COC(=O)c1occc1-c1ccc(CNc2ccccc2)c(OC)c1,id3950
Cc1[nH][nH]c(=O)c1N=Nc1cccc(Cl)c1CCl,id3951
O=C(CCN1CCCC1=O)NCC(=O)c1ccc(F)cc1,id3952
O=C(c1cccnc1)c1cccs1,id3953
Cn1ncc2c1CN(C(=O)CC([NH3+])Cc1cc(F)c(F)cc1F)C2,id3954
COc1cccc(NC(=O)NN=Cc2ccc(Oc3ccc(Cl)cc3)cc2)c1,id3955
CC(O)(C(=O)Nc1ccc(S(=O)(=O)c2ccc(N)cc2)cc1)C(F)(F)F,id3956
CCC(C)N1CNC(CCNc2ncccn2)C1=O,id3957
CC1(C)C(O)CCC2(C)C1CCC1(C)C2C(CO)=CC2OCC3(C=O)C(O)CC1(C)C23,id3958
O=C([O-])CCC(OP(=O)([O-])CCC(NC(=O)c1ccccc1)C(=O)[O-])C(=O)[O-],id3959
Cn1nc2c3cc(Br)ccc3n3nnnc3c2c1-c1ccccc1,id3960
COc1ccc(Br)cc1Cn1cc(C(=O)NC23CC4CC(CC(C4)C2)C3)c2cccc([N+](=O)[O-])c21,id3961
O=c1cc(CSc2nnc(NCC[NH2+]CCO)c(=O)n2-c2ccc(F)cc2)[nH]c2ccc(F)cc12,id3962
CCC(CC)C(Nc1cc(NC(=O)C[n+]2nc(N)nc(Sc3ccc(C)cc3)c2C=C(C#N)C#N)ccc1[N+](=O)[O-])C(=O)[O-],id3963
CCC(C)C(CCCN1C(=O)c2ccc(C#N)cc2C1=O)N(C)C(=O)NC1CCCC1,id3964
O=C(NCc1cccs1)C1CCN(c2nc3ccccc3s2)CC1,id3965
COc1ccccc1-c1nccnc1-c1ccc(N(C)C)cc1,id3966
O=C1C(=O)N(CCCCN2C(=O)c3ccccc3C2=O)c2ccc(Cl)cc21,id3967
[N-]=[N+]=NC1CC(C(=O)NO)N(S(=O)(=O)c2ccc3ccccc3c2)C1,id3968
COCc1cncnc1C[NH+]1CCC(N2CCC=CC2=O)CC1,id3969
CCCNC(=O)c1nc(SCC(=O)Nc2cccc(Cl)c2C)no1,id3970
O=C(c1cnc2ccccc2c1)N1CCCC(n2ccc(-c3ccc(F)cc3)n2)C1,id3971
O=C(NN1C(=O)c2ccccc2C1=O)c1ccc2nc(-c3ccc([N+](=O)[O-])cc3)[nH]c2c1,id3972
Cc1nnc(C(CC(=O)[O-])c2ccc(-c3ccc(Cl)cc3)cc2COc2cc(C)c(C)cn2)o1,id3973
Cc1ccccc1N1CCN(C(=S)SCc2ccc(C(=O)Nc3ccccc3N)cc2)CC1,id3974
COc1ccc2c(c1)OC(c1ccco1)CC2=O,id3975
CCCC(=O)C1C(=C([O-])CC(C)C)c2ccccc2S(=O)(=O)N1C(C)C(=O)OC,id3976
O=C1c2ccccc2NC2c3cc(Br)ccc3CCC12,id3977
CC(OC(=O)c1ccc([N+](=O)[O-])o1)C(=O)NCC1CCCCC1,id3978
COCCCNc1nc(C)cc(NCCC(=O)NCc2ccc(OC)c(OC)c2)n1,id3979
Nc1nc(N)c2c([nH+]1)OCC(c1ccccc1)N2,id3980
CC(CS)C(=O)NC(Cc1c[nH]c[nH+]1)C(=O)[O-],id3981
COc1cc(C=CC(=O)OC2C(O)C(O)OC(CO)C2O)cc(O)c1OC1OC(CO)C(O)C(O)C1O,id3982
CC(Oc1ccc(-c2ccccc2)cn1)c1nc(CN2CCOCC2)cs1,id3983
Cc1ccc(C([O-])=CC=Nc2ccc(C(=O)[O-])cc2)cc1,id3984
CCN(Cc1ccccc1)C(=O)C1CCN(C(=O)N(C)Cc2cccc(OC(F)(F)F)c2)CC1,id3985
CCCNC(=O)OCC(N[SH](=O)(C(=O)[O-])c1cccc2c(N(C)C)cccc12)C(=O)NCc1ccc(OC2CCCCC2)cc1,id3986
C=C(C(=O)OC)C(OC(=O)c1cc(OC)c(OC)c(OC)c1)c1ccc2c(c1)OCO2,id3987
CC(C)c1ccc(NC(=O)C2OC3CCC2CN(S(=O)(=O)N(C)C)C3)cc1,id3988
CCCC1OCC2(CCN(c3ccc(-n4ccnc4)cc3)CC2)O1,id3989
CC[NH2+]CC1CCC(C(=O)N(CC(C)C)C2CCc3cc(Oc4ccccc4NS(C)(=O)=O)ccc32)O1,id3990
COc1ccc(C(=O)Nc2ncc(Sc3ccc(N4CC[NH+](C5CCCC5)CC4)c(C(=O)N4CCN(C(C)=O)CC4)c3)s2)cc1,id3991
N#CC1=C(N)Oc2onc(N)c2C1c1ccc(F)cc1,id3992
Cc1cn(C2OC3C(C[NH+](C)CCCn4cc(-c5cccc6ccccc56)nn4)OC3C2O)c(=O)[nH]c1=O,id3993
CCc1ccc(OCCN2C(=O)CCC2=O)c(C2SCC(=O)N2c2cccc(C(=O)OC)c2)c1,id3994
CC(=O)N1CCN(C(=S)c2ccccc2)CC1,id3995
CCCNC(=[NH2+])Nc1cccc(Cl)c1,id3996
Nc1nonc1Oc1ccc(C(=O)C=Cc2ccc3ccccc3n2)cc1,id3997
CCCOC(=O)OC1C(OC)CC(C)OC(CC(C)C(O)CC(CC(CC(O)CO)OC)OC)C=CCCC(=O)N2COC1CC2C,id3998
Cc1cccc(CC(C=O)NC(=O)C(NS(=O)(=O)CCc2ccccc2)c2ccccc2)c1,id3999
C[NH+](C)Cc1cc(C(O)C(C)(C)c2ccc(Cl)cc2)ccc1O,id4000
Cc1ccn2c(-c3csc(Nc4ccccn4)n3)c(C)nc2c1,id4001
COc1cccc(C(OC2C(C)CCCC2C)C(=O)NCc2ccc(Cl)cc2)c1,id4002
COc1ccc2noc(C3CC[NH+](CCC4CCN(C(=O)COc5ccc(Cl)cc5C)CC4)CC3)c2c1,id4003
CC(=O)Nc1ccc(N)c(O)c1,id4004
O=C(CSc1nnc(-c2ccncc2)n1C1CC1)N1CCc2cc([N+](=O)[O-])ccc21,id4005
C#CCOc1nnc2n(CSc3nnnn3C)c3nc(C)[nH]c(=O)c3n12,id4006
C[NH+](C)CCn1c2c(c(SCC(=O)NCCc3ccccc3)nc1=O)CCC2,id4007
CC(C)(C)OC(=O)C(C)(C)N1CCCC1Cn1nc(-c2cc(Cl)ccc2Oc2ccccc2)c2c(N)ncnc21,id4008
CCN(CC)c1ccc(S(=O)(=O)c2ccc(OC)cc2)c2cc(C(=O)[O-])ccc12,id4009
C=C1CN(S(=O)(=O)c2ccc(C)cc2)CCC[NH+](CC2(NC(=O)c3ccccc3)CCCC2)CCCN(S(=O)(=O)c2ccc(C(C)(C)C)cc2)C1,id4010
COc1ccc(-c2cc(C(=O)N3CCOC3CNC(=O)C(=O)NCc3ccccc3)[nH]n2)cc1OC,id4011
CCC(C)C(=O)NC1c2cc(C#N)c(O)c(O)c2C(c2cc(O)c(O)c(OC)c2)OC(=O)C(O)C1C,id4012
CCCCCCCCCCCCCCNC(=O)c1c(C[NH+]2CCN(c3ccccc3)CC2)c2ccccc2n1-c1ccccc1,id4013
Cc1cccc(-c2n[nH]cc2-c2ccc3[nH]nc(CC(C)(C)O)c3c2)n1,id4014
CCCC(=O)NC(C)C(=O)SCC(=O)NC,id4015
CN(C(=O)c1ccc(-c2ccccc2)cc1)C(C[NH+]1CCC(O)C1)c1ccccc1,id4016
CC(C)Nc1ncnc2[nH]c(-c3ccccc3)cc12,id4017
COC(=O)C1=C(C#N)N=C2SC(C=CC(=O)CC3ON3c3ccccc3)C(c3c(N)n(C)c4ccccc34)C1C2(C#N)c1ccccc1,id4018
COc1ccc(C[NH2+]CCCCCC[NH2+]CCCCCCCC[NH2+]CCC[NH2+]Cc2ccccc2OC)cc1,id4019
CCCP(=O)(Nc1cnc(Oc2cncc(C)c2)cn1)OCC,id4020
CCOc1nc(C)c(S(=O)(=O)NCCOc2ccc3nn[nH]c3c2)cc1Br,id4021
CCCC(=O)NCC(=O)c1cc(Cl)ccc1-n1c(C[NH+](C)C(C)C)cnc1C,id4022
O=S(=O)(NCC(c1ccco1)N1CCOCC1)c1ccc(F)c(F)c1,id4023
